contract,fold,model,transformed_feature,coefficient,abs_coefficient
proxy_removed,2,ridge_alpha_3,cat__Occupation_Software Engineer,0.010984332660862428,0.010984332660862428
proxy_removed,2,ridge_alpha_3,cat__Occupation_Student,0.006898860531152126,0.006898860531152126
proxy_removed,2,ridge_alpha_3,cat__Occupation_Teacher,-0.0186265372136879,0.0186265372136879
proxy_removed,2,ridge_alpha_3,cat__Marital_Status_Divorced,0.015359731429595739,0.015359731429595739
proxy_removed,2,ridge_alpha_3,cat__Marital_Status_Married,0.02325637788554919,0.02325637788554919
proxy_removed,2,ridge_alpha_3,cat__Marital_Status_Single,0.0028768490036220904,0.0028768490036220904
proxy_removed,2,ridge_alpha_3,cat__Marital_Status_Widowed,-0.0414929583188227,0.0414929583188227
proxy_removed,2,ridge_alpha_3,cat__Exercise_Type_Cycling,-0.00379080035405895,0.00379080035405895
proxy_removed,2,ridge_alpha_3,cat__Exercise_Type_HIIT,-0.002306145164253129,0.002306145164253129
proxy_removed,2,ridge_alpha_3,cat__Exercise_Type_Running,-0.011664914976362871,0.011664914976362871
proxy_removed,2,ridge_alpha_3,cat__Exercise_Type_Sports,0.027806094193493523,0.027806094193493523
proxy_removed,2,ridge_alpha_3,cat__Exercise_Type_Swimming,0.019040524110500417,0.019040524110500417
proxy_removed,2,ridge_alpha_3,cat__Exercise_Type_Walking,-0.00074548158702686,0.00074548158702686
proxy_removed,2,ridge_alpha_3,cat__Exercise_Type_Weight Training,0.01947804355144218,0.01947804355144218
proxy_removed,2,ridge_alpha_3,cat__Exercise_Type_Yoga,-0.047817319773841314,0.047817319773841314
proxy_removed,2,ridge_alpha_3,cat__Morning_Workout_No,0.2862927464078488,0.2862927464078488
proxy_removed,2,ridge_alpha_3,cat__Morning_Workout_Yes,-0.2862927464078058,0.2862927464078058
proxy_removed,2,ridge_alpha_3,cat__Workout_Intensity_High,-0.03443480584179288,0.03443480584179288
proxy_removed,2,ridge_alpha_3,cat__Workout_Intensity_Low,0.01280506880661139,0.01280506880661139
proxy_removed,2,ridge_alpha_3,cat__Workout_Intensity_Moderate,0.02162973703467882,0.02162973703467882
proxy_removed,2,ridge_alpha_3,cat__Gym_Member_No,0.008067073959345089,0.008067073959345089
proxy_removed,2,ridge_alpha_3,cat__Gym_Member_Yes,-0.008067073959323086,0.008067073959323086
proxy_removed,2,ridge_alpha_3,cat__Smoking_Status_Current,0.028253795406670928,0.028253795406670928
proxy_removed,2,ridge_alpha_3,cat__Smoking_Status_Former,-0.03649209097790339,0.03649209097790339
proxy_removed,2,ridge_alpha_3,cat__Smoking_Status_Never,0.008238295569989043,0.008238295569989043
proxy_removed,2,ridge_alpha_3,cat__Alcohol_Consumption_Heavy,0.04801301609328329,0.04801301609328329
proxy_removed,2,ridge_alpha_3,cat__Alcohol_Consumption_Light,0.0009576225430119248,0.0009576225430119248
proxy_removed,2,ridge_alpha_3,cat__Alcohol_Consumption_Moderate,-0.04897063863670437,0.04897063863670437
proxy_removed,2,ridge_alpha_3,cat__Meditation_Practice_No,0.3255903067467568,0.3255903067467568
proxy_removed,2,ridge_alpha_3,cat__Meditation_Practice_Yes,-0.3255903067467703,0.3255903067467703
proxy_removed,2,ridge_alpha_3,cat__Obesity_Risk_High,0.011805856379510427,0.011805856379510427
proxy_removed,2,ridge_alpha_3,cat__Obesity_Risk_Low,0.0035646755243280348,0.0035646755243280348
proxy_removed,2,ridge_alpha_3,cat__Obesity_Risk_Medium,-0.015370531904126973,0.015370531904126973
proxy_removed,2,ridge_alpha_3,cat__Hypertension_Risk_High,-0.005814302691964547,0.005814302691964547
proxy_removed,2,ridge_alpha_3,cat__Hypertension_Risk_Low,-0.01327622796988324,0.01327622796988324
proxy_removed,2,ridge_alpha_3,cat__Hypertension_Risk_Medium,0.01909053066172543,0.01909053066172543
proxy_removed,2,ridge_alpha_3,cat__Diabetes_Risk_High,0.05986993281617634,0.05986993281617634
proxy_removed,2,ridge_alpha_3,cat__Diabetes_Risk_Low,-0.017310682174201255,0.017310682174201255
proxy_removed,2,ridge_alpha_3,cat__Diabetes_Risk_Medium,-0.04255925064207195,0.04255925064207195
proxy_removed,2,ridge_alpha_3,cat__Cardiovascular_Risk_High,-0.03477393199595761,0.03477393199595761
proxy_removed,2,ridge_alpha_3,cat__Cardiovascular_Risk_Low,0.03571308389855515,0.03571308389855515
proxy_removed,2,ridge_alpha_3,cat__Cardiovascular_Risk_Medium,-0.0009391519023892789,0.0009391519023892789
proxy_removed,2,ridge_alpha_3,cat__Early_Waker_No,0.06679797050972194,0.06679797050972194
proxy_removed,2,ridge_alpha_3,cat__Early_Waker_Yes,-0.06679797050976104,0.06679797050976104
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Age,-0.006893229421645744,0.006893229421645744
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Height_cm,-0.01953926477251256,0.01953926477251256
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Weight_kg,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__BMI,-0.003936088629949109,0.003936088629949109
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Exercise_Frequency_Per_Week,-0.8506115700701624,0.8506115700701624
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Exercise_Duration_Minutes,-0.0009703322427980576,0.0009703322427980576
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Daily_Steps,0.027606708845499144,0.027606708845499144
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Daily_Calorie_Intake,0.015271468207053053,0.015271468207053053
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Water_Intake_Liters,-0.03151493750644203,0.03151493750644203
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Fruit_Intake_Per_Day,0.011438138073748584,0.011438138073748584
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Vegetable_Intake_Per_Day,0.011358787682193408,0.011358787682193408
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Protein_Intake_Grams,0.008989666247881854,0.008989666247881854
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Sugary_Drinks_Per_Week,-0.0008131331464203401,0.0008131331464203401
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Fast_Food_Meals_Per_Week,-0.0061433768225966886,0.0061433768225966886
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Breakfast_Regularity_Score,0.012410672614634936,0.012410672614634936
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Stress_Level,0.6911561755744255,0.6911561755744255
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Working_Hours_Per_Day,0.0488648670077396,0.0488648670077396
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Sitting_Hours_Per_Day,-0.04180232504841906,0.04180232504841906
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Outdoor_Time_Hours,-0.0017239254489748795,0.0017239254489748795
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Social_Interaction_Score,-0.12872366736806973,0.12872366736806973
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Resting_Heart_Rate,-0.007850663271077788,0.007850663271077788
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Systolic_BP,0.021657324598145136,0.021657324598145136
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Diastolic_BP,-0.013754036833604958,0.013754036833604958
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Cholesterol_Level,0.008972847461481874,0.008972847461481874
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Blood_Sugar_Level,0.019778977492087197,0.019778977492087197
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Energy_Level_Score,0.34888735135619714,0.34888735135619714
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Fatigue_Level_Score,-0.4137366882234088,0.4137366882234088
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Immune_Health_Score,-0.005988613301587524,0.005988613301587524
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Mood_Score,0.5937475500069663,0.5937475500069663
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Anxiety_Score,-0.36718912104593704,0.36718912104593704
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Depression_Risk_Score,-0.20324057465697593,0.20324057465697593
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Productivity_Score,0.46378521079008467,0.46378521079008467
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Focus_Concentration_Score,0.28594340287235875,0.28594340287235875
proxy_removed,2,elastic_alpha_0p001_l1_0p9,num__Life_Satisfaction_Score,-0.0017654419949909592,0.0017654419949909592
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Gender_Female,-0.01333452703388995,0.01333452703388995
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Gender_Male,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Gender_Non-binary,0.04890025383994306,0.04890025383994306
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_Australia,-0.015154429199680622,0.015154429199680622
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_Brazil,0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_Canada,0.007965960358142763,0.007965960358142763
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_France,0.06933006080902208,0.06933006080902208
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_Germany,0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_India,0.010737443248706352,0.010737443248706352
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_Italy,-0.026999172067120162,0.026999172067120162
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_Japan,-0.030260017892475528,0.030260017892475528
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_Mexico,-0.06570400957620252,0.06570400957620252
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_Nigeria,0.022934521245987036,0.022934521245987036
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_Pakistan,0.019408957197381605,0.019408957197381605
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_South Korea,-0.08431569048346908,0.08431569048346908
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_Spain,-0.0030612876394040143,0.0030612876394040143
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_UK,0.008142271608238476,0.008142271608238476
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Country_USA,-0.008212345856939479,0.008212345856939479
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Accountant,-0.019054855113193672,0.019054855113193672
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Artist,-0.0002488670743099285,0.0002488670743099285
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Athlete,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Chef,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Doctor,0.08530978269829918,0.08530978269829918
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Entrepreneur,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Freelancer,0.011062362864043303,0.011062362864043303
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Laborer,0.01953215413239983,0.01953215413239983
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Lawyer,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Manager,0.005862786959635035,0.005862786959635035
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Nurse,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Retired,0.03362568211525755,0.03362568211525755
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Software Engineer,0.009516077451320347,0.009516077451320347
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Student,0.005887162969417791,0.005887162969417791
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Occupation_Teacher,-0.002559981948857238,0.002559981948857238
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Divorced,0.001862222113160484,0.001862222113160484
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Married,0.01488090196380828,0.01488090196380828
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Single,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Marital_Status_Widowed,-0.033702378427365856,0.033702378427365856
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Cycling,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_HIIT,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Running,-0.00589260575230254,0.00589260575230254
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Sports,0.013609431440017257,0.013609431440017257
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Swimming,0.007587263707228212,0.007587263707228212
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Walking,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Weight Training,0.014843737403206447,0.014843737403206447
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Exercise_Type_Yoga,-0.03808444563348389,0.03808444563348389
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Morning_Workout_No,0.3801705028933105,0.3801705028933105
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Morning_Workout_Yes,-0.18739873142917593,0.18739873142917593
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_High,-0.0446422596829083,0.0446422596829083
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_Low,0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Workout_Intensity_Moderate,0.007112416454194343,0.007112416454194343
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Gym_Member_No,0.008124019270078612,0.008124019270078612
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Gym_Member_Yes,-0.004115968037341365,0.004115968037341365
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Current,0.007174879690158031,0.007174879690158031
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Former,-0.03966339250240313,0.03966339250240313
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Smoking_Status_Never,0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Heavy,0.036913467739463406,0.036913467739463406
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Light,0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Alcohol_Consumption_Moderate,-0.04587689751443457,0.04587689751443457
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Meditation_Practice_No,0.4105552300091827,0.4105552300091827
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Meditation_Practice_Yes,-0.23377801912129018,0.23377801912129018
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_High,0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_Low,0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Obesity_Risk_Medium,-0.014231428655476218,0.014231428655476218
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_High,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_Low,-0.004124374370796883,0.004124374370796883
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Hypertension_Risk_Medium,0.0267917331040199,0.0267917331040199
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_High,0.05066554716993884,0.05066554716993884
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_Low,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Diabetes_Risk_Medium,-0.027003962053140946,0.027003962053140946
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Cardiovascular_Risk_High,-0.004275447708880822,0.004275447708880822
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Cardiovascular_Risk_Low,0.019871194586377847,0.019871194586377847
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Cardiovascular_Risk_Medium,-0.0,0.0
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Early_Waker_No,0.0846091571328308,0.0846091571328308
proxy_removed,2,elastic_alpha_0p001_l1_0p9,cat__Early_Waker_Yes,-0.04251234446230247,0.04251234446230247
proxy_removed,3,ridge_alpha_3,num__Age,0.00300622483592967,0.00300622483592967
proxy_removed,3,ridge_alpha_3,num__Height_cm,0.06200802486663487,0.06200802486663487
proxy_removed,3,ridge_alpha_3,num__Weight_kg,-0.11337888875788311,0.11337888875788311
proxy_removed,3,ridge_alpha_3,num__BMI,0.11298934223623035,0.11298934223623035
proxy_removed,3,ridge_alpha_3,num__Exercise_Frequency_Per_Week,-0.8803071567677019,0.8803071567677019
proxy_removed,3,ridge_alpha_3,num__Exercise_Duration_Minutes,0.007193246991569413,0.007193246991569413
proxy_removed,3,ridge_alpha_3,num__Daily_Steps,0.04206107948755449,0.04206107948755449
proxy_removed,3,ridge_alpha_3,num__Daily_Calorie_Intake,0.020409926378778077,0.020409926378778077
proxy_removed,3,ridge_alpha_3,num__Water_Intake_Liters,-0.01765720780324215,0.01765720780324215
proxy_removed,3,ridge_alpha_3,num__Fruit_Intake_Per_Day,0.013692119013915306,0.013692119013915306
proxy_removed,3,ridge_alpha_3,num__Vegetable_Intake_Per_Day,0.0056435613506662175,0.0056435613506662175
proxy_removed,3,ridge_alpha_3,num__Protein_Intake_Grams,0.0030397688301224725,0.0030397688301224725
proxy_removed,3,ridge_alpha_3,num__Sugary_Drinks_Per_Week,-0.006756198731406755,0.006756198731406755
proxy_removed,3,ridge_alpha_3,num__Fast_Food_Meals_Per_Week,-0.016613298506533532,0.016613298506533532
proxy_removed,3,ridge_alpha_3,num__Breakfast_Regularity_Score,0.012647290104146749,0.012647290104146749
proxy_removed,3,ridge_alpha_3,num__Stress_Level,0.7055624661177784,0.7055624661177784
proxy_removed,3,ridge_alpha_3,num__Working_Hours_Per_Day,0.06406183821475446,0.06406183821475446
proxy_removed,3,ridge_alpha_3,num__Sitting_Hours_Per_Day,-0.060647244198462166,0.060647244198462166
proxy_removed,3,ridge_alpha_3,num__Outdoor_Time_Hours,-0.008587937498655853,0.008587937498655853
proxy_removed,3,ridge_alpha_3,num__Social_Interaction_Score,-0.11351079970892937,0.11351079970892937
proxy_removed,3,ridge_alpha_3,num__Resting_Heart_Rate,-0.0033111206616084606,0.0033111206616084606
proxy_removed,3,ridge_alpha_3,num__Systolic_BP,0.023356779172193753,0.023356779172193753
proxy_removed,3,ridge_alpha_3,num__Diastolic_BP,-0.011727364311548711,0.011727364311548711
proxy_removed,3,ridge_alpha_3,num__Cholesterol_Level,0.00657283978598253,0.00657283978598253
proxy_removed,3,ridge_alpha_3,num__Blood_Sugar_Level,0.02137583079026717,0.02137583079026717
proxy_removed,3,ridge_alpha_3,num__Energy_Level_Score,0.38551047990386544,0.38551047990386544
proxy_removed,3,ridge_alpha_3,num__Fatigue_Level_Score,-0.3941102844993635,0.3941102844993635
proxy_removed,3,ridge_alpha_3,num__Immune_Health_Score,-0.001868112250560997,0.001868112250560997
proxy_removed,3,ridge_alpha_3,num__Mood_Score,0.5776491717404554,0.5776491717404554
proxy_removed,3,ridge_alpha_3,num__Anxiety_Score,-0.36964081019592304,0.36964081019592304
proxy_removed,3,ridge_alpha_3,num__Depression_Risk_Score,-0.211261752783697,0.211261752783697
proxy_removed,3,ridge_alpha_3,num__Productivity_Score,0.4580364039204788,0.4580364039204788
proxy_removed,3,ridge_alpha_3,num__Focus_Concentration_Score,0.3023266168634436,0.3023266168634436
proxy_removed,3,ridge_alpha_3,num__Life_Satisfaction_Score,-0.007375310141231512,0.007375310141231512
proxy_removed,3,ridge_alpha_3,cat__Gender_Female,-0.015515353574229495,0.015515353574229495
proxy_removed,3,ridge_alpha_3,cat__Gender_Male,-0.014006623901389981,0.014006623901389981
proxy_removed,3,ridge_alpha_3,cat__Gender_Non-binary,0.029521977475776614,0.029521977475776614
proxy_removed,3,ridge_alpha_3,cat__Country_Australia,0.02026675169813974,0.02026675169813974
proxy_removed,3,ridge_alpha_3,cat__Country_Brazil,0.027550453323490254,0.027550453323490254
proxy_removed,3,ridge_alpha_3,cat__Country_Canada,-0.003974999075029165,0.003974999075029165
proxy_removed,3,ridge_alpha_3,cat__Country_France,0.08770746421584362,0.08770746421584362
proxy_removed,3,ridge_alpha_3,cat__Country_Germany,0.02853174711339942,0.02853174711339942
proxy_removed,3,ridge_alpha_3,cat__Country_India,0.04729687396015012,0.04729687396015012
proxy_removed,3,ridge_alpha_3,cat__Country_Italy,-0.09537563049976305,0.09537563049976305
proxy_removed,3,ridge_alpha_3,cat__Country_Japan,-0.04236497200686571,0.04236497200686571
proxy_removed,3,ridge_alpha_3,cat__Country_Mexico,-0.05384110448820192,0.05384110448820192
proxy_removed,3,ridge_alpha_3,cat__Country_Nigeria,0.04692175007368029,0.04692175007368029
proxy_removed,3,ridge_alpha_3,cat__Country_Pakistan,0.007191147369703523,0.007191147369703523
proxy_removed,3,ridge_alpha_3,cat__Country_South Korea,-0.11212080232340475,0.11212080232340475
proxy_removed,3,ridge_alpha_3,cat__Country_Spain,-0.005587434114618345,0.005587434114618345
proxy_removed,3,ridge_alpha_3,cat__Country_UK,0.036833765731056095,0.036833765731056095
proxy_removed,3,ridge_alpha_3,cat__Country_USA,0.010964989022242563,0.010964989022242563
proxy_removed,3,ridge_alpha_3,cat__Occupation_Accountant,-0.02431270110632125,0.02431270110632125
proxy_removed,3,ridge_alpha_3,cat__Occupation_Artist,0.015911681797568952,0.015911681797568952
proxy_removed,3,ridge_alpha_3,cat__Occupation_Athlete,0.010518101675027954,0.010518101675027954
proxy_removed,3,ridge_alpha_3,cat__Occupation_Chef,-0.023999311216609538,0.023999311216609538
proxy_removed,3,ridge_alpha_3,cat__Occupation_Doctor,0.05222629756214,0.05222629756214
proxy_removed,3,ridge_alpha_3,cat__Occupation_Entrepreneur,-0.07192518369158209,0.07192518369158209
proxy_removed,3,ridge_alpha_3,cat__Occupation_Freelancer,0.007825940899662296,0.007825940899662296
proxy_removed,3,ridge_alpha_3,cat__Occupation_Laborer,0.031532019290147754,0.031532019290147754
proxy_removed,3,ridge_alpha_3,cat__Occupation_Lawyer,-0.04316331775896704,0.04316331775896704
proxy_removed,3,ridge_alpha_3,cat__Occupation_Manager,0.022952380407090852,0.022952380407090852
proxy_removed,3,ridge_alpha_3,cat__Occupation_Nurse,-0.00862554319468889,0.00862554319468889
proxy_removed,3,ridge_alpha_3,cat__Occupation_Retired,0.0333213675570182,0.0333213675570182
proxy_removed,3,ridge_alpha_3,cat__Occupation_Software Engineer,0.00042314395382955387,0.00042314395382955387
proxy_removed,3,ridge_alpha_3,cat__Occupation_Student,0.004585517049410159,0.004585517049410159
proxy_removed,3,ridge_alpha_3,cat__Occupation_Teacher,-0.007270393224112675,0.007270393224112675
proxy_removed,3,ridge_alpha_3,cat__Marital_Status_Divorced,0.015303562429214714,0.015303562429214714
proxy_removed,3,ridge_alpha_3,cat__Marital_Status_Married,0.014076187799614916,0.014076187799614916
proxy_removed,3,ridge_alpha_3,cat__Marital_Status_Single,0.013968357580224697,0.013968357580224697
proxy_removed,3,ridge_alpha_3,cat__Marital_Status_Widowed,-0.043348107809045446,0.043348107809045446
proxy_removed,3,ridge_alpha_3,cat__Exercise_Type_Cycling,-0.023146501091646572,0.023146501091646572
proxy_removed,3,ridge_alpha_3,cat__Exercise_Type_HIIT,-0.028558532941795525,0.028558532941795525
proxy_removed,3,ridge_alpha_3,cat__Exercise_Type_Running,-0.0004487008981459165,0.0004487008981459165
proxy_removed,3,ridge_alpha_3,cat__Exercise_Type_Sports,0.02206452364229173,0.02206452364229173
proxy_removed,3,ridge_alpha_3,cat__Exercise_Type_Swimming,0.06412520571919084,0.06412520571919084
proxy_removed,3,ridge_alpha_3,cat__Exercise_Type_Walking,0.00507181638976292,0.00507181638976292
proxy_removed,3,ridge_alpha_3,cat__Exercise_Type_Weight Training,-0.012433648272920733,0.012433648272920733
proxy_removed,3,ridge_alpha_3,cat__Exercise_Type_Yoga,-0.026674162547126467,0.026674162547126467
proxy_removed,3,ridge_alpha_3,cat__Morning_Workout_No,0.29451811817144785,0.29451811817144785
proxy_removed,3,ridge_alpha_3,cat__Morning_Workout_Yes,-0.2945181181714049,0.2945181181714049
proxy_removed,3,ridge_alpha_3,cat__Workout_Intensity_High,-0.04029803155277551,0.04029803155277551
proxy_removed,3,ridge_alpha_3,cat__Workout_Intensity_Low,0.020274129535534265,0.020274129535534265
proxy_removed,3,ridge_alpha_3,cat__Workout_Intensity_Moderate,0.020023902016780015,0.020023902016780015
proxy_removed,3,ridge_alpha_3,cat__Gym_Member_No,0.004651382752876845,0.004651382752876845
proxy_removed,3,ridge_alpha_3,cat__Gym_Member_Yes,-0.004651382752876655,0.004651382752876655
proxy_removed,3,ridge_alpha_3,cat__Smoking_Status_Current,0.021798898924298277,0.021798898924298277
proxy_removed,3,ridge_alpha_3,cat__Smoking_Status_Former,-0.02377558993295998,0.02377558993295998
proxy_removed,3,ridge_alpha_3,cat__Smoking_Status_Never,0.0019766910086552705,0.0019766910086552705
proxy_removed,3,ridge_alpha_3,cat__Alcohol_Consumption_Heavy,0.04290694672500688,0.04290694672500688
proxy_removed,3,ridge_alpha_3,cat__Alcohol_Consumption_Light,0.004182492370329301,0.004182492370329301
proxy_removed,3,ridge_alpha_3,cat__Alcohol_Consumption_Moderate,-0.04708943909546247,0.04708943909546247
proxy_removed,3,ridge_alpha_3,cat__Meditation_Practice_No,0.32605471783142037,0.32605471783142037
proxy_removed,3,ridge_alpha_3,cat__Meditation_Practice_Yes,-0.3260547178314321,0.3260547178314321
proxy_removed,3,ridge_alpha_3,cat__Obesity_Risk_High,-0.020853817065405005,0.020853817065405005
proxy_removed,3,ridge_alpha_3,cat__Obesity_Risk_Low,0.019528851249898983,0.019528851249898983
proxy_removed,3,ridge_alpha_3,cat__Obesity_Risk_Medium,0.0013249658154252193,0.0013249658154252193
proxy_removed,3,ridge_alpha_3,cat__Hypertension_Risk_High,-0.02409418317988372,0.02409418317988372
proxy_removed,3,ridge_alpha_3,cat__Hypertension_Risk_Low,0.01315378322597137,0.01315378322597137
proxy_removed,3,ridge_alpha_3,cat__Hypertension_Risk_Medium,0.01094039995363127,0.01094039995363127
proxy_removed,3,ridge_alpha_3,cat__Diabetes_Risk_High,0.05586204065791376,0.05586204065791376
proxy_removed,3,ridge_alpha_3,cat__Diabetes_Risk_Low,-0.008669258580056075,0.008669258580056075
proxy_removed,3,ridge_alpha_3,cat__Diabetes_Risk_Medium,-0.04719278207782002,0.04719278207782002
proxy_removed,3,ridge_alpha_3,cat__Cardiovascular_Risk_High,-0.041059586477209975,0.041059586477209975
proxy_removed,3,ridge_alpha_3,cat__Cardiovascular_Risk_Low,0.021365532383187388,0.021365532383187388
